text,raw_label,label,source,is_synthetic
отменить заказ XDL2CK5C,order_status,order_status,ikshana,False
показывает мне текущий статус покупки 29UFRE3K,order_status,order_status,ikshana,False
"Я не знаю, что мне нужно сделать, чтобы совершить покупку",order_status,order_status,ikshana,False
"я не знаю, что делать, чтобы получить предмет",order_status,order_status,ikshana,False
мне нужно отменить чертов онлайн-заказ,order_status,order_status,bitext,False
"Я хотел бы проверить, где находится моя доставка, не могли бы вы мне помочь?",order_status,order_status,bitext,False
помоги мне отследить мою чертову доставку,order_status,order_status,bitext,False
"Я бы хотел проверить, где моя чертова посылка, мне нужна помощь",order_status,order_status,bitext,False
помогите мне отследить заказ,order_status,order_status,bitext,False
"Я хотел бы отменить онлайн-заказ, можете ли вы мне помочь?",order_status,order_status,bitext,False
Можно ли отменить заказ после его размещения?,order_status,order_status,bitext,False
"Я отправил часть товаров обратно, но не получил замену, как отследить статус обмена?",order_status,order_status,bitext,False
"нужна помощь, чтобы увидеть заказ KND8PTMN syatus",order_status,order_status,ikshana,False
"Я хотел бы проверить чертов статус моей замены, могу ли я получить некоторую помощь?",order_status,order_status,bitext,False
"я купил товар, но выбрал не ту модель, хочу изменить свой заказ",order_status,order_status,bitext,False
мне нужно найти заказ BQQFYSQJ,order_status,order_status,ikshana,False
могу ли я проверить штраф за досрочный выход,order_status,order_status,ikshana,False
"Я не знаю, что делать, чтобы проверить плату за завершение",order_status,order_status,ikshana,False
"Я не знаю, как я могу проверить плату за отмену",order_status,order_status,ikshana,False
мне нужно найти покупку PN2MEFQY помогите мне,order_status,order_status,ikshana,False
Я не могу оплатить заказ 1CMFS82G,order_status,order_status,ikshana,False
"Я хотел бы отменить заказ, вы можете мне помочь?",order_status,order_status,bitext,False
где я могу увидеть предварительную плату за выход,order_status,order_status,ikshana,False
где я могу проверить текущий статус заказа DNK5ATL9?,order_status,order_status,ikshana,False
Отследить заказ,order_status,order_status,ikshana,False
"мне нужно изменить свой чертов онлайн-заказ, прежде чем отправлять его, где мне это сделать",order_status,order_status,bitext,False
Мне нужна помощь в поиске моего гребаного онлайн-заказа.,order_status,order_status,bitext,False
"Я заказал товар, отмените покупку 01JJ7N7T",order_status,order_status,ikshana,False
"мне нужно найти свой чертов онлайн-заказ, где я могу это сделать",order_status,order_status,bitext,False
Я забыл включить товар в покупку 7WGEKZA5,order_status,order_status,ikshana,False
"Я не знаю, как отменить заказ NQWAOVVF",order_status,order_status,ikshana,False
"Мне нужна помощь, чтобы найти заказ DBDMU6F5.",order_status,order_status,ikshana,False
"мне нужно изменить свой чертов заказ, прежде чем использовать его, мне нужна помощь",order_status,order_status,bitext,False
не могли бы помочь мне исправить заказ J5WMQ5LV,order_status,order_status,ikshana,False
"Я не знаю, что мне нужно сделать, чтобы заказать некоторые статьи.",order_status,order_status,ikshana,False
"я не знаю, как отменить заказ R7V7E9BP",order_status,order_status,ikshana,False
"мотыга, могу ли я проверить штрафы за снятие средств",order_status,order_status,ikshana,False
"мне нужно изменить покупку DUCKQERC, мне нужна помощь",order_status,order_status,ikshana,False
"Мне нужно купить кое-какие чертовы вещи, могу ли я получить помощь?",order_status,order_status,ikshana,False
"Могу ли я отменить заказ, если он уже отправлен?",order_status,order_status,bitext,False
"хочу изменить свой гребаный онлайн-заказ перед использованием, могу ли я это сделать",order_status,order_status,bitext,False
"Я хочу проверить, где моя посылка",order_status,order_status,bitext,False
"мне нужно изменить мой чертов заказ на omline, прежде чем использовать его, могу ли я получить некоторую помощь",order_status,order_status,bitext,False
"Мне нужна информация о чертовом статусе моей замены, где я могу ее найти?",order_status,order_status,bitext,False
"помощь, чтобы увидеть расчетное время покупки 01LIOX55",order_status,order_status,ikshana,False
где я могу заказать статью,order_status,order_status,ikshana,False
"Я хотел бы посмотреть, где моя чертова посылка, как я могу это сделать?",order_status,order_status,bitext,False
Я хочу увидеть расчетное время моего заказа. Не могли бы вы мне помочь?,order_status,order_status,ikshana,False
обновить покупку00123842,order_status,order_status,ikshana,False
"Я бы хотел отменить чертов онлайн-заказ, ты мне поможешь?",order_status,order_status,bitext,False
Мне нужно удалить товар из заказа HPHKJ0J5,order_status,order_status,ikshana,False
переключить продукт заказа 8ХВОБЗДС,order_status,order_status,ikshana,False
могу ли я поменять IEM заказа VXYMBRVV,order_status,order_status,ikshana,False
можно ли редактировать покупку ZPGTKJN2?,order_status,order_status,ikshana,False
"Я бы хотел проверить, где моя чертова посылка, как это сделать",order_status,order_status,bitext,False
"хочу обновить свой заказ перед отправкой, как мне это сделать?",order_status,order_status,bitext,False
"мне нужно отслеживать свой замененный продукт, могу ли я получить помощь?",order_status,order_status,bitext,False
Нужна помощь в проверке комиссий за снятие средств,order_status,order_status,ikshana,False
"Я хотел бы посмотреть, где мой чертов груз, можешь мне помочь?",order_status,order_status,bitext,False
мне нужна помощь в отмене itwm,order_status,order_status,bitext,False
"Мне нужна помощь, чтобы отменить продукт",order_status,order_status,bitext,False
"Я нашел товар, но выбрал неправильный размер, мне нужно обновить свой онлайн-заказ",order_status,order_status,bitext,False
"Мне нужно найти свою чертову посылку, где ее взять?",order_status,order_status,bitext,False
Мне не нужно изменить мой онлайн-заказ перед его отправкой. Где я могу это сделать?,order_status,order_status,bitext,False
"Я ищу информацию о статусе замены, можете ли вы мне помочь?",order_status,order_status,bitext,False
"Я хотел бы посмотреть, где находится мой чертов заказ, как мне его сделать?",order_status,order_status,bitext,False
"см. заказ OFDAED1D, черт возьми, текущий статус",order_status,order_status,ikshana,False
"нужно проверить текущий статус заказа 1WHGA53H, как мне это сделать",order_status,order_status,ikshana,False
"Я запросил товар на замену, но не получил его. Я хотел бы отслеживать статус товара на замену.",order_status,order_status,bitext,False
"Я хочу отслеживать доставку, как мне это сделать?",order_status,order_status,bitext,False
"Я купил офигенный товар, но выбрал не ту модель, хочу обновить заказ.",order_status,order_status,bitext,False
Мне нужна помощь в просмотре статуса заказа 2QTQ766A.,order_status,order_status,ikshana,False
"я не знаю, как мне увидеть штрафы за увольнение",order_status,order_status,ikshana,False
можно ли отменить чертов заказ?,order_status,order_status,bitext,False
"что мне нужно сделать, чтобы отследить заказ E4WN70JI?",order_status,order_status,ikshana,False
"хочу изменить свой заказ, прежде чем отправить его, как это сделать",order_status,order_status,bitext,False
как посмотреть статус заказа 6UKQR40M,order_status,order_status,ikshana,False
"Я купил товар, отменить заказ 7KC7QF9B",order_status,order_status,ikshana,False
как отменить покупку SYWFCSJD?,order_status,order_status,ikshana,False
"Я хотел бы посмотреть, где находится мой заказ, где я могу его сделать?",order_status,order_status,bitext,False
мне нужна помощь в редактировании заказа 056QW26F,order_status,order_status,ikshana,False
как я могу удалить некоторые статьи из покупки 0FRNSJED,order_status,order_status,ikshana,False
"Мне нужна помощь, чтобы отменить чертов заказ",order_status,order_status,bitext,False
"мне нужно проверить статус замены, помогите мне",order_status,order_status,bitext,False
"что мне нужно сделать, чтобы купить несколько товаров?",order_status,order_status,ikshana,False
"Мне нужно отменить чертов онлайн-заказ, могу ли я получить помощь?",order_status,order_status,bitext,False
можно ли увидеть чертов статус моего замененного товара?,order_status,order_status,bitext,False
"Мне не нужен мой последний чертов предмет, отмени заказ B6W0L0L8",order_status,order_status,ikshana,False
можешь помочь мне купить кое-какие товары?,order_status,order_status,ikshana,False
как проверить текущий статус заказа 4LD9RMTI?,order_status,order_status,ikshana,False
"что мне нужно сделать, чтобы проверить комиссию за досрочный выход?",order_status,order_status,ikshana,False
проблемы с исправлением порядка WGFN46EY,order_status,order_status,ikshana,False
помощь в проверке чертовых штрафов за досрочный выход,order_status,order_status,ikshana,False
"Мне нужна помощь, чтобы увидеть плату за досрочный выход",order_status,order_status,ikshana,False
Я больше не могу оплатить покупку VUZVUJ46,order_status,order_status,ikshana,False
"Мне нужно увидеть текущий статус заказа M9553WYS, помогите мне.",order_status,order_status,ikshana,False
я не могу поменять купленный продукт LKCEBL56,order_status,order_status,ikshana,False
помогите мне проверить комиссию за снятие средств,order_status,order_status,ikshana,False
видя плату за прекращение,order_status,order_status,ikshana,False
"что мне нужно сделать, чтобы отменить заказ 4P0R3W0Q",order_status,order_status,ikshana,False
"Мне нужна помощь, чтобы отследить мой чертов онлайн-заказ.",order_status,order_status,bitext,False
помощь в заказе статьи,order_status,order_status,ikshana,False
текущий статус заказа A633G1NP,order_status,order_status,ikshana,False
"я не знаю, как мне проверить штрафы за увольнение",order_status,order_status,ikshana,False
"Я не знаю, как изменить предмет покупки 2V5QZNX0",order_status,order_status,ikshana,False
Мне нужна помощь в проверке штрафа за увольнение,order_status,order_status,ikshana,False
не могли бы помочь мне отследить мою посылку,order_status,order_status,bitext,False
нужна помощь в замене чего-либо при покупке YW1RPD7M,order_status,order_status,ikshana,False
Я не могу добавить некоторые статьи для заказа HSRVKCU,order_status,order_status,ikshana,False
"Мне нужно изменить товар при покупке. FEBSWKOP, помогите мне.",order_status,order_status,ikshana,False
"Мне нужна информация о статусе моей замены, как я могу ее получить?",order_status,order_status,bitext,False
"мне нужно найти свою чертову посылку, где я могу это сделать",order_status,order_status,bitext,False
"мне нужно найти свою чертову посылку, как мне это сделать?",order_status,order_status,bitext,False
как посмотреть статус заказа LOTY4SC9?,order_status,order_status,ikshana,False
где я могу заработать несколько статей?,order_status,order_status,ikshana,False
редактирование покупки КРЭЛВК77,order_status,order_status,ikshana,False
могу ли я изменить заказ L9B16C1S,order_status,order_status,ikshana,False
"Мне нужно проверить плату за ранний выход, мне нужна помощь",order_status,order_status,ikshana,False
Мне нужно отследить свою гребаную посылку,order_status,order_status,bitext,False
хочу поменять некоторые позиции заказа U435EX1M,order_status,order_status,ikshana,False
"Я купил товар, но выбрал неправильный размер, мне придется изменить свой заказ.",order_status,order_status,bitext,False
нужна помощь в просмотре комиссии за снятие средств,order_status,order_status,ikshana,False
как мне купить несколько ваших товаров?,order_status,order_status,ikshana,False
Можете ли вы помочь мне заказать несколько ваших продуктов?,order_status,order_status,ikshana,False
возникли проблемы с отменой покупки DOY97F3P,order_status,order_status,ikshana,False
порядок редактирования WQ4YXL3S,order_status,order_status,ikshana,False
Мне нужна помощь с проверкой расчетного времени заказа QV9LA5X1.,order_status,order_status,ikshana,False
"Я не знаю, как я могу проверить плату за отмену бронирования.",order_status,order_status,ikshana,False
Мне нужно увидеть расчетное время покупки 9U2JAH4C.,order_status,order_status,ikshana,False
вопрос об отмене покупки A8YLXAXU,order_status,order_status,ikshana,False
где я могу проверить плату за прекращение?,order_status,order_status,ikshana,False
"Мне нужно отменить товар, где мне это сделать?",order_status,order_status,bitext,False
"см. статус покупки LYWI6XYR, черт возьми",order_status,order_status,ikshana,False
как добавить товар к покупке VH13TA8Z?,order_status,order_status,ikshana,False
"я не знаю, как отменить покупку K2ZISU5R",order_status,order_status,ikshana,False
Я хотел бы исправить свои личные данные. Вы мне поможете?,account,account,bitext,False
"кто-то взломал мой профиль, мне нужна помощь в восстановлении пароля",account,account,bitext,False
"мне нужно открыть чертов счет, ты можешь мне помочь?",account,account,bitext,False
"я не помню свой пароль, можете ли вы помочь мне сбросить его?",account,account,bitext,False
"Мне нужна учетная запись, мне нужна помощь в ее создании",account,account,bitext,False
"хочу открыть чертов аккаунт, как это сделать",account,account,bitext,False
"мне нужно изменить мою личную информацию, помогите мне",account,account,bitext,False
как мне проверить чертову историю покупок,account,account,bitext,False
"кто-то взломал мой профиль, могу ли я сбросить свой чертов пароль?",account,account,bitext,False
"Я хотел бы открыть чертов счет, где это сделать.",account,account,bitext,False
"Мне нужно найти что-то, что я купил. Как просмотреть историю заказов?",account,account,bitext,False
"Я хотел бы проверить историю заказов, как это сделать?",account,account,bitext,False
"Мне не нужен мой чертов профиль, помоги мне закрыть его.",account,account,bitext,False
"Мне не нужен мой профиль, помогите мне закрыть его.",account,account,bitext,False
"мне нужно удалить свой гребаный аккаунт, где это сделать",account,account,bitext,False
"Мне не нужен мой чертов аккаунт, помогите мне его удалить.",account,account,bitext,False
"мне нужна помощь, чтобы просмотреть историю покупок",account,account,bitext,False
"Я хотел бы открыть учетную запись пользователя, как мне это сделать?",account,account,bitext,False
"мне не нужна моя учетная запись, можно отменить ее",account,account,bitext,False
"Мне нужно запросить право на забвение, где мне это сделать?",account,account,bitext,False
"Я хочу восстановить свой пароль, как это сделать",account,account,bitext,False
где мне создать чертову учетную запись пользователя?,account,account,bitext,False
"Мне нужно обновить свои чертовы личные данные, помогите мне.",account,account,bitext,False
"Мне нужно закрыть свой профиль, как это сделать?",account,account,bitext,False
"мои личные данные неверны, мне нужна помощь в их изменении",account,account,bitext,False
"мой аккаунт украли, помогите мне восстановить пароль",account,account,bitext,False
"Я хочу зарегистрироваться, мне нужна помощь",account,account,bitext,False
"Я бы хотел сменить свою чертову учетную запись, где мне это сделать?",account,account,bitext,False
"я потерял чертов пароль, восстанови его",account,account,bitext,False
"нужно изменить свой профиль, могу ли я получить помощь",account,account,bitext,False
"я бы хотел отредактировать свой профиль, мог бы мне помочь",account,account,bitext,False
"Мне нужно обновить свою чертову учетную запись, как это сделать?",account,account,bitext,False
мне нужна помощь в редактировании моей учетной записи,account,account,bitext,False
"мне нужен чертов аккаунт, ты поможешь мне его открыть?",account,account,bitext,False
"Я хотел бы закрыть свой чертов аккаунт, мне нужна помощь",account,account,bitext,False
"я не помню свой пароль, помогите мне его сбросить",account,account,bitext,False
"моего пользователя украли, могу ли я восстановить свой чертов пароль?",account,account,bitext,False
"мне нужно изменить свою учетную запись, где это сделать",account,account,bitext,False
Я ищу свою чертову историю покупок. Не могли бы вы мне помочь ее найти?,account,account,bitext,False
Мне нужно просмотреть историю покупок. Как я могу это сделать?,account,account,bitext,False
"хочу открыть аккаунт, как это сделать",account,account,bitext,False
"Мне нужно удалить учетную запись mjy, где я могу это сделать?",account,account,bitext,False
"Я хотел бы проверить гребаный перерыв в заказе, могу ли я получить некоторую помощь?",account,account,bitext,False
"Мне нужна моя чертова история покупок, где я могу ее посмотреть?",account,account,bitext,False
мне не нужно изменять свои чертовы личные данные,account,account,bitext,False
"мне не нужен мой чертов профиль, мне нужна помощь, чтобы удалить его",account,account,bitext,False
"мне нужен чертов аккаунт, где его создать",account,account,bitext,False
"Я хотел бы закрыть свою чертову учетную запись пользователя, как я могу это сделать?",account,account,bitext,False
"кто-то украл мой профиль, можешь ли ты помочь мне сбросить мой чертов пароль?",account,account,bitext,False
"Мне не нужен мой чертов профиль, мне нужна помощь, чтобы его удалить.",account,account,bitext,False
"мне нужно заполнить свою личную информацию, пожалуйста, помогите мне",account,account,bitext,False
"мне нужно закрыть мой аккаунт, могу ли я это сделать",account,account,bitext,False
"мне нужно изменить свой чертов профиль, могу ли я получить помощь",account,account,bitext,False
"мне нужно открыть учетную запись, не могли бы мне помочь",account,account,bitext,False
"Я хотел бы запросить право на исправление, где мне это сделать?",account,account,bitext,False
"У меня проблема с моим чертовым аккаунтом, ты поможешь мне это изменить?",account,account,bitext,False
"нужно поискать что-то, что я купил, могу ли я посмотреть историю своих заказов",account,account,bitext,False
можно ли создать учетную запись пользователя,account,account,bitext,False
"Я хочу открыть чертову учетную запись пользователя, как это сделать?",account,account,bitext,False
"Мне нужно открыть учетную запись пользователя, не могли бы вы мне помочь?",account,account,bitext,False
"кто-то взломал мой профиль, мне нужна помощь, чтобы восстановить пароль",account,account,bitext,False
можешь ли ты помочь мне изменить мою чертову учетную запись?,account,account,bitext,False
"Я хотел бы исправить свои чертовы личные данные, мне нужна помощь",account,account,bitext,False
"хочу открыть чертову учетную запись пользователя, где я могу это сделать",account,account,bitext,False
"мне нужна чертова учетная запись пользователя, можешь помочь мне ее создать?",account,account,bitext,False
"мой аккаунт украли, не могли бы вы помочь мне сбросить мой чертов пароль?",account,account,bitext,False
"у меня ошибка в моей чертовой учетной записи, можно ли ее отредактировать",account,account,bitext,False
"я бы хотел создать учетную запись, где это сделать",account,account,bitext,False
"мой профиль взломали, мне нужна помощь в сбросе пароля",account,account,bitext,False
"Мне нужно поискать то, что я купил, помогите мне посмотреть мою чертову историю покупок.",account,account,bitext,False
"Мне нужно изменить свою учетную запись пользователя, где я могу это сделать?",account,account,bitext,False
"Мне нужна моя чертова история заказов, ты поможешь мне ее посмотреть?",account,account,bitext,False
"мой пароль взломали, я не хочу его восстанавливать",account,account,bitext,False
"Мне нужно обновить свои личные данные, как я могу это сделать?",account,account,bitext,False
"Я хотел бы закрыть свою учетную запись, могу ли я получить помощь?",account,account,bitext,False
создать новую учетную запись Titanium для дочери,account,account,ikshana,False
"я не могу создать пользователя, нужна помощь, сообщить о проблеме с регистрацией",account,account,ikshana,False
Я хотел бы получить информацию о получении ключа доступа,account,account,ikshana,False
"Я не могу зарегистрироваться, могу ли я сообщить о проблемах с регистрацией?",account,account,ikshana,False
могу ли я сообщить об ошибках при регистрации,account,account,ikshana,False
правильные данные на счете Platinum,account,account,ikshana,False
Я пытаюсь перейти на платиновый аккаунт,account,account,ikshana,False
открытие нового аккаунта Titanium,account,account,ikshana,False
хочу узнать об отмене подписки на новостную рассылку моей компании,account,account,ikshana,False
уведомлять об ошибках при регистрации,account,account,ikshana,False
Можете ли вы помочь мне отписаться от новостной рассылки?,account,account,ikshana,False
удалить Премиум-аккаунт,account,account,ikshana,False
обновление информации о платиновом аккаунте,account,account,ikshana,False
Мне нужна информация по удалению стандартного аккаунта,account,account,ikshana,False
открыть фримиум-аккаунт,account,account,ikshana,False
"я не знаю, как сообщить о проблеме с регистрацией",account,account,ikshana,False
"У меня проблемы с регистрацией, помогите мне",account,account,ikshana,False
информация об аннулировании моего аккаунта Titanium,account,account,ikshana,False
могу ли я перейти на платиновый аккаунт,account,account,ikshana,False
Я не могу получать информационный бюллетень,account,account,ikshana,False
дайте мне информацию об открытии счета в Titanium,account,account,ikshana,False
как пользоваться платиновым профилем?,account,account,ikshana,False
Мне нужна помощь с подпиской на рассылку новостей,account,account,ikshana,False
"что мне нужно сделать, чтобы использовать учетную запись Platinum",account,account,ikshana,False
"Я не знаю, как мне сообщить о проблеме с регистрацией.",account,account,ikshana,False
помогите мне использовать платиновый профиль,account,account,ikshana,False
"Мне нужно использовать профиль Platinum, как это сделать?",account,account,ikshana,False
нужна помощь в редактировании моих личных данных,account,account,ikshana,False
мне нужно создать учетную запись Titanium для моего жениха,account,account,ikshana,False
не могли бы вы помочь мне закрыть золотой аккаунт?,account,account,ikshana,False
"мне нужна помощь, чтобы перейти на платиновый аккаунт",account,account,ikshana,False
"Я не знаю, как мне подписаться на рассылку новостей",account,account,ikshana,False
как перейти на платиновый аккаунт,account,account,ikshana,False
помощь в создании еще одной гребаной фримиум-аккаунта,account,account,ikshana,False
"что мне нужно сделать, чтобы удалить премиум-аккаунт",account,account,ikshana,False
исправление информации на счете Platinum,account,account,ikshana,False
могу ли я закрыть платиновый аккаунт?,account,account,ikshana,False
Мне нужна помощь в информировании о проблемах с регистрацией,account,account,ikshana,False
"я не знаю, что делать, чтобы перейти на платиновый аккаунт",account,account,ikshana,False
изменить информацию в бесплатном аккаунте,account,account,ikshana,False
правильные данные платинового аккаунта,account,account,ikshana,False
"можешь мне помочь, используя стандартный профиль?",account,account,ikshana,False
мне нужна помощь в создании платиновой учетной записи,account,account,ikshana,False
изменить данные в стандартном аккаунте,account,account,ikshana,False
перейти на платиновый аккаунт,account,account,ikshana,False
помощь в получении моего PIN-кода пользователя,account,account,ikshana,False
Мне нужна помощь в сообщении о проблеме с регистрацией,account,account,ikshana,False
"я не знаю, как отказаться от подписки на новостную рассылку вашей компании",account,account,ikshana,False
как я могу найти информацию о восстановлении ключа,account,account,ikshana,False
"Я не использую свою Премиум-учетную запись, мне нужна помощь, чтобы закрыть ее",account,account,ikshana,False
куда мне сообщить о проблемах с регистрацией,account,account,ikshana,False
можно ли будет сесть на чертов Платиновый аккаунт,account,account,ikshana,False
нужна помощь в открытии премиум-аккаунта,account,account,ikshana,False
"что мне нужно сделать, чтобы восстановить пин-код моей учетной записи пользователя",account,account,ikshana,False
стандартная учетная запись clsoe,account,account,ikshana,False
"помощь, чтобы сообщить об ошибке при регистрации",account,account,ikshana,False
"нужна помощь, сообщите об ошибке при регистрации",account,account,ikshana,False
помогите мне увидеть статус моей подписки на рассылку новостей,account,account,ikshana,False
Я хочу подписаться на вашу корпоративную рассылку,account,account,ikshana,False
"я не знаю, что делать, чтобы уведомить о проблеме с регистрацией",account,account,ikshana,False
Мне нужна помощь в отказе от подписки на новостную рассылку вашей компании,account,account,ikshana,False
я не могу сообщить об ошибках при регистрации,account,account,ikshana,False
куда сообщать об ошибках с регистрацией?,account,account,ikshana,False
изменить данные в золотом аккаунте,account,account,ikshana,False
отменить подписку на рассылку,account,account,ikshana,False
"Я не могу открыть счет, мне нужно сообщить о проблеме с регистрацией",account,account,ikshana,False
"Я не знаю, что мне нужно сделать, чтобы сбросить мою учетную запись пользователя ppwd",account,account,ikshana,False
обновить премиум-аккаунт,account,account,ikshana,False
"Я не знаю, что мне нужно сделать, чтобы перейти на Платиновый аккаунт.",account,account,ikshana,False
хочу исправить личную информацию,account,account,ikshana,False
изменение бесплатного аккаунта,account,account,ikshana,False
"Я потерял ключ доступа к своему профилю пользователя, помогите его восстановить.",account,account,ikshana,False
"Я не знаю, как мне восстановить ключ доступа к моему профилю.",account,account,ikshana,False
изменить информацию в аккаунте Platinum,account,account,ikshana,False
как мне использовать платиновый профиль?,account,account,ikshana,False
Я не могу создать учетную запись Titanium,account,account,ikshana,False
"Мне нужно исправить свои личные данные, помогите мне.",account,account,bitext,False
"Мне нужно удалить свой аккаунт, где это сделать?",account,account,bitext,False
"Мне нужна чертова учетная запись пользователя, да!",account,account,bitext,False
"мне нужно просмотреть историю покупок, мне нужна помощь",account,account,bitext,False
можешь помочь мне сбросить мой чертов пароль?,account,account,bitext,False
"мне не нужен мой чертов профиль, ох, можно я его закрою",account,account,bitext,False
"мне нужен аккаунт, помогите мне открыть его",account,account,bitext,False
еще один стандартный аккаунт,account,account,ikshana,False
можно ли сбросить ключ моей учетной записи?,account,account,ikshana,False
"Мне нужно обновить свой чертов аккаунт, как это сделать?",account,account,bitext,False
как отказаться от подписки на корпоративную рассылку,account,account,ikshana,False
как сообщить о проблемах с регистрацией,account,account,ikshana,False
"У меня ошибка в профиле, помогите мне его изменить.",account,account,bitext,False
"мне не нужна моя чертова учетная запись, мне нужна помощь, чтобы закрыть ее",account,account,bitext,False
я больше не пользуюсь про-аккаунтом и пытаюсь его удалить,account,account,ikshana,False
Я хотел бы изменить свою чертову личную информацию.,account,account,bitext,False
"кто-то взломал мой профиль, помогите мне сбросить мой чертов пароль",account,account,bitext,False
у меня вопрос по поводу удаления моего Премиум-аккаунта,account,account,ikshana,False
Мне нужна помощь в удалении стандартной учетной записи,account,account,ikshana,False
"Я не знаю, как отменить подписку на рассылку новостей",account,account,ikshana,False
как перейти на золотой счет?,account,account,ikshana,False
Мне нужно изменить данные моего аккаунта. Не могли бы вы мне помочь?,account,account,bitext,False
"что мне нужно сделать, чтобы восстановить ключ доступа к моему профилю пользователя",account,account,ikshana,False
"у меня ошибка в моей учетной записи, могу ли я ее изменить",account,account,bitext,False
"нужно просмотреть мою историю покупок, вы мне поможете",account,account,bitext,False
можешь показать мне эту чертову историю покупок?,account,account,bitext,False
Можете ли вы помочь мне отказаться от подписки на вашу корпоративную рассылку?,account,account,ikshana,False
"Я не знаю, как мне сбросить ключ доступа",account,account,ikshana,False
где я мог подписаться на чертову корпоративную рассылку?,account,account,ikshana,False
изменить профессиональный аккаунт,account,account,ikshana,False
"я не знаю, как перейти на платиновый аккаунт",account,account,ikshana,False
"хочу зарегистрироваться, мне нужна помощь",account,account,bitext,False
"мне нужна помощь, чтобы сбросить ключ моей учетной записи",account,account,ikshana,False
"мой чертов пароль украли, могу я его сбросить?",account,account,bitext,False
"Мне не нужен мой чертов профиль, мне нужна помощь, чтобы его закрыть.",account,account,bitext,False
"мой аккаунт взломали, мне нужна помощь в восстановлении пароля",account,account,bitext,False
"мне нужна помощь, чтобы сбросить PIN-код моего профиля",account,account,ikshana,False
верная информация о платиновом аккаунте,account,account,ikshana,False
"Я хотел бы изменить свой профиль, где мне это сделать?",account,account,bitext,False
"кто-то украл моего пользователя, мне нужно восстановить свой чертов пароль",account,account,bitext,False
"я не знаю, что мне нужно сделать, чтобы переключиться на про аккаунт",account,account,ikshana,False
"мой профиль взломали, как мне сбросить пароль?",account,account,bitext,False
"Я не знаю, что мне нужно сделать, чтобы восстановить свой PIN-код.",account,account,ikshana,False
помогите сообщить о проблеме с регистрацией,account,account,ikshana,False
редактирование платинового аккаунта,account,account,ikshana,False
asxsistance получение вашего информационного бюллетеня,account,account,ikshana,False
"У меня проблема с моей чертовой учетной записью пользователя, можно ли ее обновить?",account,account,bitext,False
исправление данных в про аккаунте,account,account,ikshana,False
"У меня ошибка в моей учетной записи пользователя, как я могу ее обновить?",account,account,bitext,False
"кто-то взломал мой профиль, не могли бы вы помочь мне восстановить мой чертов пароль?",account,account,bitext,False
"Я не зарегистрирован, как открыть у вас про аккаунт?",account,account,ikshana,False
где я могу подписаться на вашу корпоративную рассылку?,account,account,ikshana,False
"Мне нужно найти то, что я купил, мне нужна помощь в просмотре истории моих покупок.",account,account,bitext,False
"я потерял свой чертов пароль, я хочу его восстановить",account,account,bitext,False
нужно зарегистрироваться помогите мне,account,account,bitext,False
