sample_id_1,sample_id_2,text_1,text_2,label_1,label_2,same_label,cosine_similarity,review_status,review_comment
stg1_000295,stg1_001771,Мне нужна помощь в написании отзыва о продукте,"мне нужно отправить отзыв о продукте, помогите мне",product_info,other,False,0.9744247198104858,,
stg1_002668,stg1_002830,"мобильное приложение не работает на моем компьютере, помогите мне сообщить о проблеме","мобильное приложение не работает на моем компьютере, не могли бы вы помочь мне сообщить об ошибке?",technical_issue,technical_issue,True,0.9744148254394531,,
stg1_000919,stg1_001076,"Мне нужно связаться со службой поддержки клиентов, вы можете мне помочь?","Я хочу поговорить со службой поддержки, вы можете мне помочь?",general_info,general_info,True,0.974414587020874,,
stg1_002364,stg1_002567,"Я ищу информацию о распродажах, где я могу ее получить?","Я ищу информацию о весенних распродажах, где я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9744132161140442,,
stg1_002720,stg1_002810,"мобильное приложение не работает на моем телефоне, могу ли я сообщить о проблеме?","приложение не работает на моем планшете, можно ли сообщить о проблеме?",technical_issue,technical_issue,True,0.9744107127189636,,
stg1_002382,stg1_002429,"Мне нужна информация о чертовых зимних распродажах, как я могу ее получить?","Ищу информацию о чертовых зимних распродажах, где ее взять?",promo_loyalty,promo_loyalty,True,0.9743928909301758,,
stg1_001505,stg1_001522,"Я хочу узнать стоимость доставки, как мне это сделать?","Мне нужно проверить стоимость доставки, где мне это сделать?",delivery,delivery,True,0.9743807911872864,,
stg1_002762,stg1_002801,"приложение не работает на моем устройстве, мне нужно сообщить о проблеме","приложение не работает на моем мобильном телефоне, мне нужна помощь, чтобы сообщить об ошибке",technical_issue,technical_issue,True,0.9743765592575073,,
stg1_002742,stg1_002844,"Я хотел бы использовать ваше мобильное приложение, мне нужна помощь","Я хотел бы использовать ваше приложение, помогите мне",technical_issue,technical_issue,True,0.9743716716766357,,
stg1_002366,stg1_002479,"Я хотел бы узнать больше о зимних распродажах, можете ли вы найти какую-нибудь информацию?","Я хотел бы узнать больше о зимних распродажах, найду некоторую информацию",promo_loyalty,promo_loyalty,True,0.9743682742118835,,
stg1_002651,stg1_002902,"я не могу заставить сайт работать, нет моего мобильного телефона, не могли бы вы помочь мне сообщить о проблеме?","сайт не работает на моем мобильном телефоне, могу ли я сообщить о проблеме?",technical_issue,technical_issue,True,0.9743682742118835,,
stg1_002729,stg1_002875,"сайт не работает на моем телефоне, я хочу помочь сообщить о проблеме","сайт не работает на моем мобильном телефоне, как я могу сообщить о проблеме?",technical_issue,technical_issue,True,0.9743658900260925,,
stg1_001183,stg1_001320,"один из чертовых товаров, которые я получил, неправильный, помогите мне сообщить об этом","чертов товар, который я заказал, неправильный, мне нужна помощь, чтобы сообщить об этом",return_exchange,return_exchange,True,0.974362313747406,,
stg1_002495,stg1_002616,где я могу получить информацию о чертовой распродаже?,"Мне нужна информация о чертовых распродажах, как ее найти?",promo_loyalty,promo_loyalty,True,0.9743611216545105,,
stg1_002488,stg1_002616,"Мне нужна информация о чертовых весенних распродажах, как я могу ее найти?","Мне нужна информация о чертовых распродажах, как ее найти?",promo_loyalty,promo_loyalty,True,0.9743606448173523,,
stg1_002410,stg1_002439,"Я хотел бы узнать больше о распродажах, не могли бы вы найти какую-нибудь информацию?","Я хочу узнать больше о чертовых распродажах, можешь ли ты найти какую-нибудь информацию?",promo_loyalty,promo_loyalty,True,0.9743560552597046,,
stg1_000032,stg1_000225,"Я хотел бы проверить наличие этого чертового предмета, вы можете мне помочь?","Мне нужно увидеть наличие этого чертового предмета, могу ли я получить помощь?",product_info,product_info,True,0.9743549227714539,,
stg1_000264,stg1_000286,"мне нужно проверить наличие товара, могу ли я получить помощь?","мне нужно проверить наличие товара, ты мне поможешь?",product_info,product_info,True,0.9743518829345703,,
stg1_001220,stg1_001461,"Я бы хотел обменять товар в магазине, как это сделать","Я хотел бы обменять товар в магазине, где я могу это сделать?",return_exchange,return_exchange,True,0.9743497371673584,,
stg1_001208,stg1_001323,"Мне нужно обменять товар, купленный онлайн, в магазине. Могу ли я получить помощь?","Мне нужно вернуть товар, купленный онлайн, в магазин. Могу ли я получить помощь?",return_exchange,return_exchange,True,0.9743398427963257,,
stg1_002811,stg1_002883,"приложение не работает на моем компьютере, как я могу сообщить о проблеме?","приложение не работает на моем компьютере, мне нужно сообщить о проблеме",technical_issue,technical_issue,True,0.9743386507034302,,
stg1_002733,stg1_002741,"хочу нам твое мобильное приложение, где я могу это сделать","нужно использовать ваше мобильное приложение, где я могу это сделать",technical_issue,technical_issue,True,0.9743297696113586,,
stg1_002445,stg1_002489,"Я хотел бы узнать больше о распродажах, дайте мне некоторую информацию","Я хотел бы узнать больше о распродажах, вы найдете какую-нибудь информацию?",promo_loyalty,promo_loyalty,True,0.9743280410766602,,
stg1_002797,stg1_002803,"мобильное приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить о проблеме","сайт не работает на моем мобильном телефоне, мне нужно сообщить о проблеме",technical_issue,technical_issue,True,0.9743276238441467,,
stg1_002717,stg1_002815,"Я бы хотел использовать твое чертово мобильное приложение, оно мне поможет","Я бы хотел использовать ваше мобильное приложение, помогите мне.",technical_issue,technical_issue,True,0.9743161201477051,,
stg1_002719,stg1_002875,"сайт не работает на моем мобильном телефоне, как сообщить об ошибке","сайт не работает на моем мобильном телефоне, как я могу сообщить о проблеме?",technical_issue,technical_issue,True,0.974315345287323,,
stg1_000009,stg1_000236,заказанный мной продукт не работает должным образом. Можете ли вы мне помочь сообщить о проблеме с продуктом?,"мой продукт не работает так, как указано. Помогите мне сообщить о проблеме с продуктом.",product_info,product_info,True,0.974306583404541,,
stg1_002417,stg1_002555,"Я ищу информацию о чертовых зимних распродажах, где я могу ее найти?","Я ищу информацию о чертовых весенних распродажах, где я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9743018746376038,,
stg1_002382,stg1_002508,"Мне нужна информация о чертовых зимних распродажах, как я могу ее получить?","мне нужна информация о чертовых распродажах, как я могу ее получить",promo_loyalty,promo_loyalty,True,0.9742996692657471,,
stg1_002829,stg1_002896,"мобильное приложение не работает, могу ли я сообщить об ошибке?","приложение не работает на моем мобильном телефоне, можете ли вы помочь мне сообщить об ошибке?",technical_issue,technical_issue,True,0.9742987751960754,,
stg1_000369,stg1_000520,"Я купил товар, но выбрал неправильный цвет, мне нужно обновить свой чертов онлайн-заказ","Я нашел товар, но выбрал неправильный размер, мне нужно обновить свой онлайн-заказ",order_status,order_status,True,0.974297821521759,,
stg1_002105,stg1_002252,"Я заказал товар, но не получил счет. Можете ли вы мне помочь его получить?","Я заказал чертову вещь и не получил счет, можешь ли ты мне помочь с ее получением?",payment_refund,payment_refund,True,0.9742904305458069,,
stg1_002531,stg1_002560,"мне нужна информация о следующих распродажах, могу ли я ее получить","Я ищу информацию о следующих распродажах, могу ли я получить помощь?",promo_loyalty,promo_loyalty,True,0.9742855429649353,,
stg1_000026,stg1_000161,"Мне нужно проверить наличие товаров в магазине, могу ли я получить помощь?","мне нужно проверить наличие товаров в магазине, мне нужна помощь",product_info,product_info,True,0.9742842316627502,,
stg1_002469,stg1_002621,"Я ищу информацию о зимних распродажах, где я могу ее получить?","Я ищу информацию о зимних распродажах, можете мне помочь?",promo_loyalty,promo_loyalty,True,0.9742809534072876,,
stg1_002529,stg1_002584,"Мне хотелось бы узнать больше о следующих распродажах, найти некоторую информацию","Я хотел бы узнать больше о следующих распродажах, ты дашь мне некоторую информацию?",promo_loyalty,promo_loyalty,True,0.9742710590362549,,
stg1_002634,stg1_002750,"мобильное приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить об ошибке","мобильное приложение не работает на моем мобильном телефоне, могу ли я сообщить об ошибке",technical_issue,technical_issue,True,0.9742633104324341,,
stg1_000205,stg1_000213,"нужно удалить чертов товар из корзины, где я могу это сделать","нужно удалить чертовы товары из корзины, можете мне помочь",product_info,product_info,True,0.9742629528045654,,
stg1_002427,stg1_002452,"Я ищу информацию о чертовых зимних распродажах, как мне ее получить?","Мне нужна информация о чертовых распродажах, как я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9742566347122192,,
stg1_000046,stg1_000049,"Я ищу информацию о продуктах, где я могу ее найти?","я ищу информацию о продукте, где я могу ее получить",product_info,product_info,True,0.9742538332939148,,
stg1_002462,stg1_002507,"Ищу информацию о чертовых весенних распродажах, где ее взять?","Я ищу информацию о весенних распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,True,0.9742535352706909,,
stg1_002499,stg1_002619,"Я хотел бы узнать больше о чертовых зимних распродажах, можете ли вы дать мне некоторую информацию?","Я хочу узнать больше о чертовых распродажах, вы найдете какую-нибудь информацию?",promo_loyalty,promo_loyalty,True,0.9742535352706909,,
stg1_002481,stg1_002556,"Я хочу узнать больше о следующих распродажах, можешь ли ты найти какую-нибудь информацию?","Я хочу узнать больше о весенних распродажах, можете ли вы найти какую-нибудь информацию?",promo_loyalty,promo_loyalty,True,0.9742473363876343,,
stg1_002519,stg1_002529,"Я хочу узнать больше о следующих гребаных распродажах, найти некоторую информацию.","Мне хотелось бы узнать больше о следующих распродажах, найти некоторую информацию",promo_loyalty,promo_loyalty,True,0.9742463827133179,,
stg1_002801,stg1_002878,"приложение не работает на моем мобильном телефоне, мне нужна помощь, чтобы сообщить об ошибке","веб-сайт не работает на моем устройстве, мне нужна помощь, чтобы сообщить об ошибке",technical_issue,technical_issue,True,0.9742463827133179,,
stg1_002724,stg1_002899,"сайт не работает на моем компьютере, мне нужна помощь, чтобы сообщить об ошибке","сайт не работает, помогите мне сообщить об ошибке",technical_issue,technical_issue,True,0.9742461442947388,,
stg1_001302,stg1_001381,"продукт, который я заказал, неправильный, помогите мне сообщить об этом","Товар, который я получил, неправильный, мне нужна помощь, чтобы сообщить об этом",return_exchange,return_exchange,True,0.9742424488067627,,
stg1_002429,stg1_002614,"Ищу информацию о чертовых зимних распродажах, где ее взять?","Мне нужна информация о зимних распродажах, где я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9742396473884583,,
stg1_000893,stg1_000933,"Мне нужна помощь, чтобы позвонить в чертову службу поддержки клиентов.","Я хотел бы поговорить с чертовой службой поддержки клиентов, мне нужна помощь.",general_info,general_info,True,0.974224865436554,,
stg1_002499,stg1_002604,"Я хотел бы узнать больше о чертовых зимних распродажах, можете ли вы дать мне некоторую информацию?","хочу узнать больше о чертовых зимних распродажах, найду кое-какую информацию",promo_loyalty,promo_loyalty,True,0.974220871925354,,
stg1_000967,stg1_001057,"помогите мне узнать, в какие часы я могу связаться со службой поддержки клиентов","Я пытаюсь узнать, в какое время я могу позвонить в службу поддержки клиентов",general_info,general_info,True,0.9742200374603271,,
stg1_002822,stg1_002853,"хочу воспользоваться твоим чертовым приложением, могу ли я получить помощь?","нужно использовать твое чертово мобильное приложение, можешь мне помочь?",technical_issue,technical_issue,True,0.9742154479026794,,
stg1_001540,stg1_002953,где я могу изменить адрес доставки?,Хочу изменить адрес доставки,delivery,delivery,True,0.9742136597633362,,
stg1_000985,stg1_001119,"мне нужна помощь, чтобы связаться со службой поддержки клиентов","мне нужна помощь, чтобы поговорить с чертовой службой поддержки клиентов",general_info,general_info,True,0.9742133617401123,,
stg1_002762,stg1_002820,"приложение не работает на моем устройстве, мне нужно сообщить о проблеме","приложение не работает на моем мобильном телефоне, можно ли сообщить о проблеме",technical_issue,technical_issue,True,0.9742087125778198,,
stg1_002701,stg1_002737,"Я бы хотел воспользоваться твоим чертовым мобильным приложением, мне нужна помощь","Я бы хотел воспользоваться твоим чертовым мобильным приложением, можно мне помочь?",technical_issue,technical_issue,True,0.9742041230201721,,
stg1_002437,stg1_002499,"Я хочу узнать больше о распродажах, можете ли вы дать мне некоторую информацию?","Я хотел бы узнать больше о чертовых зимних распродажах, можете ли вы дать мне некоторую информацию?",promo_loyalty,promo_loyalty,True,0.9741988182067871,,
stg1_002373,stg1_002399,где я могу найти информацию о распродажах?,"Мне нужна информация о распродажах, как ее найти?",promo_loyalty,promo_loyalty,True,0.9741984009742737,,
stg1_000915,stg1_001076,"мне нужно поговорить со службой поддержки, могу ли я получить помощь","Я хочу поговорить со службой поддержки, вы можете мне помочь?",general_info,general_info,True,0.9741947054862976,,
stg1_002705,stg1_002802,"Я бы хотел воспользоваться твоим чертовым приложением, где я могу это сделать?","Мне нужно воспользоваться твоим чертовым мобильным приложением, где мне это сделать?",technical_issue,technical_issue,True,0.9741888642311096,,
stg1_002540,stg1_002605,"хочу узнать больше о распродажах, могу дать мне некоторую информацию","хочу узнать больше о весенних распродажах, могу найти некоторую информацию",promo_loyalty,promo_loyalty,True,0.9741872549057007,,
stg1_002438,stg1_002497,"Я ищу информацию о распродажах, как мне ее найти?","Я ищу информацию о чертовых распродажах, как мне ее получить?",promo_loyalty,promo_loyalty,True,0.9741821885108948,,
stg1_002420,stg1_002489,"Я хотел бы узнать больше о чертовых распродажах, не могли бы вы найти какую-нибудь информацию?","Я хотел бы узнать больше о распродажах, вы найдете какую-нибудь информацию?",promo_loyalty,promo_loyalty,True,0.9741774201393127,,
stg1_002403,stg1_002467,"мне нужна информация о распродажах, как я могу ее получить","Мне нужна информация о распродажах, где я могу ее найти?",promo_loyalty,promo_loyalty,True,0.9741772413253784,,
stg1_001774,stg1_002055,"Мне нужно отправить отзыв о продукте, мне нужна помощь","Мне нужно отправить отзыв, помогите мне",other,other,True,0.974175214767456,,
stg1_002690,stg1_002864,"приложение не работает на моем телефоне, я должен сообщить об этой чертовой проблеме","приложение не работает на моем мобильном телефоне, могу ли я сообщить об этой чертовой проблеме?",technical_issue,technical_issue,True,0.974174976348877,,
stg1_002648,stg1_002892,"сайт не работает на моем мобильном телефоне, мне нужна помощь, чтобы исправить ошибку","Я не могу заставить сайт работать на своем телефоне, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,True,0.9741748571395874,,
stg1_002423,stg1_002439,Я хотел бы узнать больше о чертовых весенних распродажах. Можете ли вы дать мне некоторую информацию?,"Я хочу узнать больше о чертовых распродажах, можешь ли ты найти какую-нибудь информацию?",promo_loyalty,promo_loyalty,True,0.9741746783256531,,
stg1_002360,stg1_002607,"мне нужна информация о чертовых распродажах, где я могу ее получить","Я ищу информацию о чертовых распродажах, где я могу ее найти?",promo_loyalty,promo_loyalty,True,0.9741730690002441,,
stg1_002650,stg1_002828,"сайт не работает на моем планшете, помогите, сообщите об ошибке","Я не могу заставить сайт работать на своем планшете, сообщите об ошибке",technical_issue,technical_issue,True,0.9741694331169128,,
stg1_000958,stg1_000959,как я могу связаться со службой поддержки клиентов?,Можете ли вы помочь мне связаться со службой поддержки клиентов?,general_info,general_info,True,0.9741605520248413,,
stg1_000263,stg1_000267,"хочу проверить наличие товара в магазине, могу ли я получить помощь","мне нужно проверить наличие товара в магазине, мне нужна помощь",product_info,product_info,True,0.9741487503051758,,
stg1_002495,stg1_002598,где я могу получить информацию о чертовой распродаже?,"Мне нужна информация о чертовых распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,True,0.9741462469100952,,
stg1_002679,stg1_002742,"Я бы хотел воспользоваться твоим чертовым приложением, мне нужна помощь","Я хотел бы использовать ваше мобильное приложение, мне нужна помощь",technical_issue,technical_issue,True,0.9741451144218445,,
stg1_001397,stg1_001435,"Мне нужно вернуть товар онлайн, где я могу это сделать?","Я хочу вернуть заказы онлайн, где я могу это сделать?",return_exchange,return_exchange,True,0.974142849445343,,
stg1_002391,stg1_002611,"Мне нужна информация о зимних распродажах, как я могу ее получить?","Мне нужна информация о распродажах, как я могу ее получить?",promo_loyalty,promo_loyalty,True,0.9741409420967102,,
stg1_002626,stg1_002803,"сайт не работает на моем планшете, я хочу сообщить о проблеме","сайт не работает на моем мобильном телефоне, мне нужно сообщить о проблеме",technical_issue,technical_issue,True,0.9741392135620117,,
stg1_002478,stg1_002545,Я ищу информацию о чертовых распродажах. Не могли бы вы мне помочь?,Я ищу информацию о продажах. Не могли бы вы мне помочь?,promo_loyalty,promo_loyalty,True,0.9741264581680298,,
stg1_002437,stg1_002459,"Я хочу узнать больше о распродажах, можете ли вы дать мне некоторую информацию?","Хочешь узнать больше о следующих чертовых распродажах, можешь ли ты дать мне некоторую информацию?",promo_loyalty,promo_loyalty,True,0.9741252064704895,,
stg1_000597,stg1_000629,"я не помню свой пароль, можете ли вы помочь мне сбросить его?","я не помню свой пароль, помогите мне его сбросить",account,account,True,0.9741239547729492,,
stg1_001828,stg1_001961,"я не понимаю, ты не мог бы помочь мне поговорить с чертовым человеком","я не понимаю, тебе нужна помощь, чтобы поговорить с чертовым человеком",other,other,True,0.9741223454475403,,
stg1_002830,stg1_002869,"мобильное приложение не работает на моем компьютере, не могли бы вы помочь мне сообщить об ошибке?",мобильное приложение не работает на моем Mac. Можете ли вы помочь мне сообщить о проблеме?,technical_issue,technical_issue,True,0.9741218090057373,,
stg1_000895,stg1_001123,Мне нужна информация о часах работы вашего магазина. Могу ли я получить помощь?,Мне нужно посмотреть часы работы твоего чертового магазина. Могу ли я получить помощь?,general_info,general_info,True,0.9741202592849731,,
stg1_002683,stg1_002737,"Я бы хотел воспользоваться твоим чертовым приложением, можешь мне помочь.","Я бы хотел воспользоваться твоим чертовым мобильным приложением, можно мне помочь?",technical_issue,technical_issue,True,0.9741193056106567,,
stg1_000227,stg1_000278,"Мне необходимо проверить наличие товара в магазине, где я могу это сделать?","мне нужно проверить наличие товара, как мне это сделать?",product_info,product_info,True,0.9741175770759583,,
stg1_002704,stg1_002727,"мобильное приложение не работает на моем компьютере, мне нужно сообщить о проблеме","Мобильное приложение не работает на моем Mac, мне нужно сообщить о чертовой проблеме",technical_issue,technical_issue,True,0.9741151928901672,,
stg1_002756,stg1_002814,"Я хочу воспользоваться твоим чертовым мобильным приложением, где это сделать?","Мне нужно воспользоваться вашим мобильным приложением, где я могу это сделать?",technical_issue,technical_issue,True,0.9741034507751465,,
stg1_002728,stg1_002843,"Я хочу использовать ваше мобильное приложение, как это сделать?","Я бы хотел использовать твое чертово мобильное приложение, как мне это сделать?",technical_issue,technical_issue,True,0.9741029739379883,,
stg1_002702,stg1_002831,"Я хотел бы использовать ваше мобильное приложение, как мне это сделать?","Я хочу воспользоваться твоим чертовым мобильным приложением, как я могу это сделать?",technical_issue,technical_issue,True,0.974102258682251,,
stg1_001221,stg1_001253,"Я хотел бы вернуть чертов товар, как мне это сделать?","Я хотел бы вернуть товар, как это сделать?",return_exchange,return_exchange,True,0.9740999341011047,,
stg1_001784,stg1_002047,"Мне нужно поговорить с чертовым человеком-агентом, где я могу это сделать?","мне нужно поговорить с чертовым человеком, где я могу это сделать",other,other,True,0.9740962386131287,,
stg1_002498,stg1_002607,"Я ищу информацию о чертовых зимних распродажах, как мне ее найти?","Я ищу информацию о чертовых распродажах, где я могу ее найти?",promo_loyalty,promo_loyalty,True,0.9740851521492004,,
stg1_001301,stg1_001440,Мне нужна помощь для обмена купленных мной товаров,Мне нужно обменять купленный товар,return_exchange,return_exchange,True,0.9740850329399109,,
stg1_002484,stg1_002499,"Я хотел бы узнать больше о чертовых зимних распродажах, ты найдешь какую-нибудь информацию","Я хотел бы узнать больше о чертовых зимних распродажах, можете ли вы дать мне некоторую информацию?",promo_loyalty,promo_loyalty,True,0.9740794897079468,,
stg1_002728,stg1_002831,"Я хочу использовать ваше мобильное приложение, как это сделать?","Я хочу воспользоваться твоим чертовым мобильным приложением, как я могу это сделать?",technical_issue,technical_issue,True,0.9740786552429199,,
stg1_002363,stg1_002399,"Мне нужна информация о чертовых распродажах, где я могу ее найти?","Мне нужна информация о распродажах, как ее найти?",promo_loyalty,promo_loyalty,True,0.9740775227546692,,
stg1_000086,stg1_001774,"Мне нужна помощь, чтобы оставить отзыв о продукте","Мне нужно отправить отзыв о продукте, мне нужна помощь",product_info,other,False,0.9740733504295349,,
stg1_002637,stg1_002757,"сайт не работает на моем Mac, можете ли вы помочь мне сообщить об этой чертовой проблеме?","У меня не работает сайт на моем Mac, помогите мне сообщить о чертовой проблеме.",technical_issue,technical_issue,True,0.9740690588951111,,
stg1_000011,stg1_000018,"продукт, который я заказал, работает неправильно, могу ли я сообщить о проблеме с продуктом","продукт, который я получил, не работает должным образом, как я могу сообщить об ошибке продукта?",product_info,product_info,True,0.9740591049194336,,
stg1_001936,stg1_001953,"мне нужно отправить чертов отзыв, мне нужна помощь","Мне нужно отправить чертов отзыв, могу ли я получить помощь?",other,other,True,0.9740582704544067,,
stg1_002002,stg1_002004,"Я хотел бы отправить отзывы о продуктах, где я могу это сделать","Я хотел бы отправить отзыв, где я могу это сделать",other,other,True,0.9740559458732605,,
stg1_002774,stg1_002816,Сайт не работает на моем мобильном телефоне. Можете ли вы помочь мне сообщить о проблеме?,"сайт не работает на моем мобильном телефоне, как мне сообщить об этой чертовой проблеме?",technical_issue,technical_issue,True,0.9740549325942993,,
stg1_001200,stg1_001264,"Мне нужно отправить чертов товар обратно, где я могу это сделать?","нужно отправить этот чертов товар обратно, где я могу это сделать",return_exchange,return_exchange,True,0.974050760269165,,
stg1_000915,stg1_001125,"мне нужно поговорить со службой поддержки, могу ли я получить помощь",мне нужна помощь в общении со службой поддержки,general_info,general_info,True,0.9740503430366516,,
stg1_001797,stg1_002024,"Я хотел бы оставить комментарий о вашем бренде, помогите мне.","Я хочу оставить комментарий о вашем бренде, мне нужна помощь",other,other,True,0.97404944896698,,
stg1_002385,stg1_002397,"я ищу информацию о чертовых распродажах, как мне ее найти","Мне нужна информация о чертовой распродаже, где ее найти?",promo_loyalty,promo_loyalty,True,0.9740487933158875,,
stg1_000952,stg1_000960,"скажите мне, в какие часы я могу связаться со службой поддержки клиентов","мне нужна помощь, чтобы узнать, в какие часы я могу позвонить в службу поддержки клиентов",general_info,general_info,True,0.9740435481071472,,
stg1_002367,stg1_002451,Я ищу информацию о чертовой распродаже. Могу ли я получить помощь?,"Я ищу информацию о чертовых зимних распродажах, могу ли я получить какую-нибудь помощь?",promo_loyalty,promo_loyalty,True,0.9740378856658936,,
stg1_001886,stg1_001930,"Я не знаю, что делать, чтобы поговорить с кем-то","я не знаю, что мне нужно сделать, чтобы пообщаться с кем-нибудь",other,other,True,0.9740362167358398,,
stg1_002397,stg1_002467,"Мне нужна информация о чертовой распродаже, где ее найти?","Мне нужна информация о распродажах, где я могу ее найти?",promo_loyalty,promo_loyalty,True,0.9740332365036011,,
stg1_002676,stg1_002712,"Я хотел бы использовать ваше мобильное приложение, вы можете мне помочь?","Я хотел бы использовать ваше приложение, могу ли я получить помощь?",technical_issue,technical_issue,True,0.9740299582481384,,
stg1_002685,stg1_002865,"сайт не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме","сайт не работает на моем телефоне, как сообщить о проблеме",technical_issue,technical_issue,True,0.974025547504425,,
stg1_002448,stg1_002547,"Мне нужна информация о следующих распродажах, где я могу ее получить?","Я ищу информацию о следующих чертовых распродажах, где я могу ее получить",promo_loyalty,promo_loyalty,True,0.9740211367607117,,
stg1_002741,stg1_002805,"нужно использовать ваше мобильное приложение, где я могу это сделать","нужно использовать ваше приложение, где это сделать",technical_issue,technical_issue,True,0.974020779132843,,
stg1_001200,stg1_001271,"Мне нужно отправить чертов товар обратно, где я могу это сделать?",куда я могу отправить обратно этот чертов товар?,return_exchange,return_exchange,True,0.9740192294120789,,
stg1_002111,stg1_002113,"помогите мне понять, при каких обстоятельствах я могу запросить возврат средств","мне нужно проверить, в каких случаях я могу запросить возврат средств",payment_refund,payment_refund,True,0.9740163683891296,,
stg1_002424,stg1_002606,"Я ищу информацию о следующих чертовых распродажах, где ее найти?","Мне нужна информация о следующих распродажах, как я могу ее найти?",promo_loyalty,promo_loyalty,True,0.9740145206451416,,
stg1_002430,stg1_002566,"Я ищу информацию о распродажах, мне нужна помощь","я ищу информацию о чертовых распродажах, помогите мне",promo_loyalty,promo_loyalty,True,0.9740083813667297,,
stg1_002558,stg1_002606,"Я ищу информацию о будущих распродажах, где я могу ее найти?","Мне нужна информация о следующих распродажах, как я могу ее найти?",promo_loyalty,promo_loyalty,True,0.9740034937858582,,
stg1_001545,stg1_001731,где я могу получить информацию о способах доставки?,"где я могу посмотреть, какие способы доставки доступны?",delivery,delivery,True,0.973998486995697,,
stg1_000973,stg1_001057,"хочу узнать, в какое время я смогу связаться со службой поддержки","Я пытаюсь узнать, в какое время я могу позвонить в службу поддержки клиентов",general_info,general_info,True,0.9739983081817627,,
stg1_002498,stg1_002608,"Я ищу информацию о чертовых зимних распродажах, как мне ее найти?","Мне нужна информация о зимних распродажах, где ее можно найти?",promo_loyalty,promo_loyalty,True,0.9739950299263,,
stg1_000647,stg1_000653,"мне нужно открыть учетную запись, не могли бы мне помочь","Мне нужно открыть учетную запись пользователя, не могли бы вы мне помочь?",account,account,True,0.973993182182312,,
stg1_002685,stg1_002774,"сайт не работает на моем мобильном телефоне, помогите мне сообщить о чертовой проблеме",Сайт не работает на моем мобильном телефоне. Можете ли вы помочь мне сообщить о проблеме?,technical_issue,technical_issue,True,0.9739783406257629,,
stg1_000035,stg1_001511,Я хотел бы сообщить о проблеме с приобретенным мной продуктом. Могу ли я получить помощь?,Я хотел бы сообщить о проблемах с доставкой моего заказа. Могу ли я получить помощь?,product_info,delivery,False,0.9739760756492615,,
stg1_002655,stg1_002780,"Я хотел бы использовать ваше приложение, мне нужна помощь","Я бы хотел использовать ваше приложение, мы поможем мне",technical_issue,technical_issue,True,0.9739699363708496,,
stg1_000970,stg1_000977,"где я могу проверить, в какие часы я могу обратиться в службу поддержки клиентов","как узнать, в какие часы я могу связаться со службой поддержки клиентов",general_info,general_info,True,0.9739688038825989,,
stg1_002358,stg1_002461,"Мне нужна информация о чертовых весенних распродажах, как мне ее найти?","Я ищу информацию о чертовых распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,True,0.9739640355110168,,
stg1_002646,stg1_002663,"Приложение не работает на моем устройстве, мне нужно сообщить об ошибке","приложение не работает на моем мобильном телефоне, помогите мне сообщить об ошибке",technical_issue,technical_issue,True,0.9739639759063721,,
stg1_002670,stg1_002797,"Я не могу заставить приложение работать на моем мобильном телефоне, мне нужно сообщить о проблеме","мобильное приложение не работает на моем устройстве, мне нужна помощь, чтобы сообщить о проблеме",technical_issue,technical_issue,True,0.9739621877670288,,
stg1_002746,stg1_002891,"Веб-сайт не работает, я хотел бы сообщить о проблеме","сайт не работает на моем компьютере, я хотел бы сообщить о проблеме",technical_issue,technical_issue,True,0.9739579558372498,,
stg1_002643,stg1_002870,"сайт не работает на моем устройстве, мне нужно сообщить о проблеме","сайт не работает, я хотел бы сообщить о проблеме",technical_issue,technical_issue,True,0.9739532470703125,,
stg1_002363,stg1_002434,"Мне нужна информация о чертовых распродажах, где я могу ее найти?","Мне нужна информация о чертовых зимних распродажах, как мне ее найти?",promo_loyalty,promo_loyalty,True,0.9739488959312439,,
